IDENTIFIER,RESTAURANT_IDENTIFIER,DISHES_IDS,PAYMENT_METHOD,AMOUNT,CREATED_AT
4855,4,"[19, 11, 10, 19]",card,27,2022-09-11 11:17:53
6795,5,"[1, 13]",card,9,2022-09-27 18:49:38
2059,7,[1],cheque,6,2022-08-18 15:41:22
6238,1,"[21, 25]",cash,15,2022-09-22 22:15:57
2339,2,"[19, 14, 4, 3]",cash,21,2022-08-20 21:28:33
1302,2,"[4, 4, 17]",card,9,2022-08-12 03:40:26
3067,6,"[21, 17]",meal_ticket,8,2022-08-26 23:52:01
2031,7,[14],card,7,2022-08-18 11:42:05
1703,3,[29],cheque,9,2022-08-15 14:28:11
4886,7,[2],cheque,8,2022-09-11 14:43:18
3675,3,"[20, 16, 12, 28]",meal_ticket,38,2022-09-01 11:56:30
6521,3,"[14, 19, 2, 5]",card,34,2022-09-25 12:43:15
3757,5,[27],meal_ticket,12,2022-09-01 21:55:34
1993,7,"[14, 4, 4, 16]",cash,19,2022-08-17 22:37:12
2113,7,"[7, 14, 13]",cheque,23,2022-08-18 22:47:13
5921,5,[19],cheque,7,2022-09-20 11:24:05
7180,1,[14],cash,7,2022-09-30 21:31:25
6733,1,"[11, 13, 10, 10]",cash,23,2022-09-27 06:31:59
6692,4,[11],cash,6,2022-09-26 20:15:27
3529,5,"[21, 19]",cash,12,2022-08-30 22:58:25
4930,1,"[10, 22]",cash,21,2022-09-11 21:17:42
4988,7,"[26, 12]",meal_ticket,22,2022-09-12 12:05:42
5517,7,"[22, 1]",cheque,20,2022-09-16 20:50:50
2875,1,"[19, 10]",cash,14,2022-08-25 13:53:54
6138,4,"[4, 3, 2]",cheque,15,2022-09-22 01:56:44
4101,2,[1],cash,6,2022-09-04 20:22:41
1624,4,"[17, 19, 23]",cheque,20,2022-08-14 20:21:23
5281,6,"[11, 11]",card,12,2022-09-14 20:25:13
3000,3,"[9, 11, 21]",meal_ticket,21,2022-08-26 14:11:26
6258,6,"[4, 13, 3]",cash,10,2022-09-23 03:53:33
7014,3,"[4, 26, 18]",card,21,2022-09-29 14:54:06
565,4,"[3, 16, 19]",cash,17,2022-08-05 21:49:20
1150,4,[13],cheque,3,2022-08-10 20:10:30
3753,5,"[3, 7, 4]",meal_ticket,20,2022-09-01 21:12:33
1166,4,"[25, 27, 8]",cash,33,2022-08-10 22:34:07
3992,3,"[21, 9, 15]",meal_ticket,25,2022-09-03 21:57:38
1610,1,"[16, 2]",cash,14,2022-08-14 19:35:08
6107,1,"[20, 1, 5]",cash,26,2022-09-21 20:57:53
993,5,"[14, 10, 1]",card,20,2022-08-09 14:24:15
4606,1,"[13, 4, 18]",cash,12,2022-09-09 03:29:01
500,6,[18],card,6,2022-08-05 12:31:21
3973,6,"[13, 13]",meal_ticket,6,2022-09-03 19:22:15
5846,4,"[10, 2, 21]",meal_ticket,20,2022-09-19 17:24:27
3670,5,"[1, 13]",meal_ticket,9,2022-09-01 08:07:03
4642,2,[17],meal_ticket,3,2022-09-09 13:27:13
4386,1,"[19, 29]",cash,16,2022-09-07 11:43:14
6613,6,"[13, 8]",cheque,14,2022-09-26 04:39:42
3172,1,"[28, 16, 2]",cash,28,2022-08-27 22:54:05
1778,6,"[14, 18, 21, 21]",meal_ticket,23,2022-08-16 06:02:04
3954,4,[19],meal_ticket,7,2022-09-03 16:14:28
4977,2,"[26, 18, 14]",meal_ticket,25,2022-09-12 11:21:19
1312,1,[14],cash,7,2022-08-12 09:13:30
1774,1,"[3, 2, 4]",cash,15,2022-08-16 03:07:48
6188,7,"[9, 21]",meal_ticket,15,2022-09-22 14:10:17
5028,2,"[17, 21]",meal_ticket,8,2022-09-12 18:23:21
6301,4,"[20, 20, 22, 4]",cheque,33,2022-09-23 14:03:39
1153,2,"[17, 18]",meal_ticket,9,2022-08-10 20:22:13
5932,5,"[19, 16]",meal_ticket,13,2022-09-20 12:08:38
3910,3,"[18, 4, 21]",meal_ticket,14,2022-09-03 10:39:49
3832,1,"[21, 4]",cash,8,2022-09-02 15:08:30
2063,3,"[21, 27, 13]",cash,20,2022-08-18 16:55:56
7155,5,"[3, 23]",cheque,14,2022-09-30 19:07:01
5098,2,"[13, 3]",cheque,7,2022-09-13 11:18:06
4698,6,[2],card,8,2022-09-09 21:14:26
7151,5,[13],card,3,2022-09-30 18:58:14
4971,6,"[3, 13, 20, 16]",meal_ticket,21,2022-09-12 10:42:15
5229,3,[3],card,4,2022-09-14 13:02:00
3514,5,"[6, 16, 16, 19]",meal_ticket,31,2022-08-30 21:36:40
1832,2,[28],meal_ticket,14,2022-08-16 17:31:17
2566,6,"[7, 20, 15]",card,31,2022-08-22 20:56:19
509,5,"[9, 10, 2]",cheque,25,2022-08-05 13:22:24
5474,1,"[2, 1, 18, 19]",cash,27,2022-09-16 14:24:30
1529,7,"[26, 13, 29]",meal_ticket,24,2022-08-13 23:45:03
648,5,[11],cash,6,2022-08-06 16:40:21
5489,5,"[20, 2, 10]",cash,23,2022-09-16 17:04:55
2396,2,"[11, 4, 18, 4]",cheque,18,2022-08-21 13:23:23
229,6,"[13, 4, 2]",meal_ticket,14,2022-08-02 23:18:56
6303,3,"[10, 5]",meal_ticket,19,2022-09-23 14:14:15
663,6,[3],meal_ticket,4,2022-08-06 18:13:06
1442,3,"[20, 26]",cheque,20,2022-08-13 12:51:39
3569,6,"[1, 20, 17, 10]",cash,24,2022-08-31 12:01:20
1263,3,[16],meal_ticket,6,2022-08-11 20:53:07
2130,4,"[4, 2, 3, 13]",card,18,2022-08-19 05:07:25
759,7,"[2, 19, 2, 10]",cheque,30,2022-08-07 14:16:25
5488,1,"[19, 21, 2]",cash,20,2022-09-16 16:53:14
2149,4,"[14, 16, 2, 17]",card,24,2022-08-19 11:11:57
3596,6,[21],cash,5,2022-08-31 15:31:52
721,4,"[17, 3, 21]",card,12,2022-08-07 09:39:42
5892,1,"[2, 4, 2, 13]",cash,22,2022-09-19 23:18:05
531,5,"[13, 12, 11, 10]",cash,26,2022-08-05 16:01:08
2330,5,"[15, 6, 4]",meal_ticket,25,2022-08-20 20:47:04
3712,3,"[25, 10, 10, 4]",meal_ticket,27,2022-09-01 15:31:51
4085,3,[3],meal_ticket,4,2022-09-04 18:32:01
816,3,[10],cheque,7,2022-08-07 22:03:52
5670,7,"[4, 4, 4, 17]",card,12,2022-09-18 05:02:21
6606,3,"[17, 17]",cheque,6,2022-09-25 23:26:31
5370,2,[3],cheque,4,2022-09-15 16:34:58
5309,6,"[13, 13, 2, 4]",cheque,17,2022-09-14 23:59:53
2869,7,[9],card,10,2022-08-25 13:02:24
726,1,"[20, 20, 16, 5]",cash,34,2022-08-07 11:23:43
5254,1,"[19, 4, 1, 21]",cash,21,2022-09-14 17:21:21
3652,7,"[17, 17, 5]",cash,18,2022-08-31 23:00:18
6057,2,[13],cheque,3,2022-09-21 13:43:22
3288,5,"[5, 16]",cheque,18,2022-08-28 22:38:53
5444,4,[13],cheque,3,2022-09-16 10:09:42
5883,4,"[29, 27]",meal_ticket,21,2022-09-19 22:22:19
7018,7,"[20, 2, 20]",meal_ticket,24,2022-09-29 15:44:27
6877,5,"[3, 6]",cheque,16,2022-09-28 12:56:20
138,3,"[27, 20, 1, 2]",card,34,2022-08-02 11:36:26
3233,5,[6],cheque,12,2022-08-28 14:24:56
6398,6,"[3, 19, 22, 16]",cheque,31,2022-09-24 12:36:35
1757,2,"[3, 29, 14, 12]",card,30,2022-08-15 22:58:21
2269,3,"[17, 25, 10]",card,20,2022-08-20 12:49:10
1615,1,"[13, 2]",cash,11,2022-08-14 19:19:06
4724,3,"[3, 17]",cheque,7,2022-09-10 03:18:32
1497,4,"[16, 14]",meal_ticket,13,2022-08-13 19:39:03
5313,6,"[13, 17]",meal_ticket,6,2022-09-15 02:49:49
1396,7,[21],cheque,5,2022-08-12 21:29:29
168,7,"[19, 13, 14, 1]",card,23,2022-08-02 14:45:49
133,4,[2],cheque,8,2022-08-02 10:49:55
6136,4,"[3, 3, 3, 2]",card,20,2022-09-21 23:23:48
4588,7,"[20, 19, 19]",card,22,2022-09-08 22:18:15
4009,5,"[29, 3, 18]",card,19,2022-09-03 23:59:45
2553,1,"[3, 11]",cash,10,2022-08-22 19:18:27
6017,6,"[17, 17, 17]",card,9,2022-09-20 23:55:15
5403,3,"[19, 4]",card,10,2022-09-15 21:52:28
1291,7,"[13, 18, 4]",cash,12,2022-08-11 23:39:23
6101,2,"[13, 10, 14]",card,17,2022-09-21 20:20:27
1348,6,[19],cheque,7,2022-08-12 14:00:39
2459,7,"[19, 2, 8]",cheque,26,2022-08-21 21:52:07
7197,5,"[25, 13, 25, 13]",cash,26,2022-09-30 23:30:00
2236,6,"[17, 10, 12, 2]",meal_ticket,28,2022-08-19 23:08:42
6986,6,[21],card,5,2022-09-29 11:14:01
3913,6,"[28, 2, 21]",cash,27,2022-09-03 11:10:10
3640,3,[29],card,9,2022-08-31 21:05:41
3124,2,"[2, 11, 10, 26]",cheque,33,2022-08-27 15:45:33
3708,3,"[11, 14, 16, 16]",cheque,25,2022-09-01 14:13:03
4751,3,[19],meal_ticket,7,2022-09-10 12:06:57
3047,1,"[16, 14, 3, 14]",cash,24,2022-08-26 21:55:56
4309,4,"[10, 10, 4]",cash,17,2022-09-06 17:04:22
842,3,"[11, 10, 1]",meal_ticket,19,2022-08-08 10:09:29
3623,2,"[7, 20, 11, 29]",card,36,2022-08-31 20:20:43
5608,5,"[21, 21, 21, 1]",cash,21,2022-09-17 17:09:51
3761,3,[17],card,3,2022-09-01 22:19:06
4234,2,"[20, 14, 10]",cheque,22,2022-09-05 22:50:00
4947,4,"[17, 16, 20, 7]",cheque,30,2022-09-11 22:51:00
5012,6,[2],card,8,2022-09-12 15:07:25
2395,5,"[4, 23]",cheque,13,2022-08-21 13:40:26
2891,7,[11],meal_ticket,6,2022-08-25 16:32:05
3541,7,"[4, 3, 4, 4]",card,13,2022-08-31 00:37:25
5939,7,"[17, 3]",cash,7,2022-09-20 13:33:12
1556,5,"[28, 18, 25, 2]",card,38,2022-08-14 11:13:50
5170,5,"[7, 3, 26, 13]",card,32,2022-09-13 21:15:25
6551,7,"[13, 12, 19]",cheque,20,2022-09-25 17:11:33
1962,4,"[17, 15, 17]",card,16,2022-08-17 19:44:01
3104,6,[3],card,4,2022-08-27 13:09:57
4214,6,"[6, 14, 4, 28]",card,36,2022-09-05 20:26:54
1539,4,"[3, 17, 2, 4]",cheque,18,2022-08-14 04:14:07
4069,7,"[23, 4]",meal_ticket,13,2022-09-04 16:36:11
1019,1,[2],cash,8,2022-08-09 19:29:22
3830,7,"[3, 27, 21]",cash,21,2022-09-02 15:34:23
2967,5,[16],card,6,2022-08-26 11:40:24
1942,4,"[19, 18, 15]",cheque,23,2022-08-17 15:59:41
1729,3,"[17, 13, 3, 3]",card,14,2022-08-15 19:57:20
4047,7,"[17, 20, 20]",cash,19,2022-09-04 13:52:15
3794,6,"[6, 17, 21]",cash,20,2022-09-02 11:53:46
1349,1,[28],cash,14,2022-08-12 14:32:34
6860,6,"[1, 11]",cash,12,2022-09-28 10:38:33
3485,7,"[1, 14, 17, 21]",cash,21,2022-08-30 17:44:18
3309,4,"[4, 2]",card,11,2022-08-29 04:24:43
4790,2,"[2, 21]",card,13,2022-09-10 18:58:06
936,3,"[2, 3]",cheque,12,2022-08-08 23:23:06
149,7,[3],cheque,4,2022-08-02 12:21:09
6239,7,"[18, 25, 18]",cheque,22,2022-09-22 22:00:06
2848,4,[2],meal_ticket,8,2022-08-25 10:00:29
3866,4,"[26, 16, 6, 11]",cash,36,2022-09-02 20:48:16
2681,2,"[3, 2, 17]",cash,15,2022-08-23 20:37:25
6482,6,"[13, 3, 13, 2]",meal_ticket,18,2022-09-24 23:47:26
5842,7,"[3, 2]",meal_ticket,12,2022-09-19 16:54:22
6147,7,"[2, 21]",cash,13,2022-09-22 08:23:47
2176,5,"[2, 19, 4, 26]",meal_ticket,30,2022-08-19 14:19:10
2758,1,"[25, 20, 20]",cash,26,2022-08-24 14:25:26
5918,4,"[17, 8, 5, 4]",cash,29,2022-09-20 11:06:38
6919,1,[17],cash,3,2022-09-28 19:22:28
6379,7,"[3, 13, 10, 11]",meal_ticket,20,2022-09-24 06:29:07
1711,4,"[21, 18, 10]",cheque,18,2022-08-15 16:32:57
1138,3,"[11, 13, 17, 14]",cheque,19,2022-08-10 19:11:00
5065,5,[18],card,6,2022-09-12 22:41:46
2728,1,"[11, 2, 3, 3]",cash,22,2022-08-24 09:39:56
3080,3,[20],cash,8,2022-08-27 08:13:04
2609,6,[10],meal_ticket,7,2022-08-23 09:28:54
6220,7,[21],card,5,2022-09-22 20:58:29
5710,7,"[23, 14]",cheque,17,2022-09-18 14:57:06
6581,5,"[14, 14, 25]",cheque,24,2022-09-25 20:00:59
5150,7,"[2, 3, 2]",meal_ticket,20,2022-09-13 19:04:13
2980,5,"[16, 14, 13]",cheque,16,2022-08-26 12:14:48
7164,4,"[11, 9, 25, 16]",cheque,32,2022-09-30 20:45:25
6510,3,"[29, 20]",cheque,17,2022-09-25 11:01:18
6283,2,[9],cash,10,2022-09-23 12:07:50
3543,5,"[17, 2, 13]",cheque,14,2022-08-31 02:24:23
1366,4,[4],cheque,3,2022-08-12 18:02:23
2798,2,[3],cheque,4,2022-08-24 20:54:07
4454,5,"[27, 15]",cash,22,2022-09-07 20:03:25
4013,1,"[4, 4]",cash,6,2022-09-04 00:55:20
5700,7,"[8, 22, 16, 28]",cheque,45,2022-09-18 13:44:35
5118,5,[23],meal_ticket,10,2022-09-13 14:11:16
2290,2,"[11, 19, 15, 20]",meal_ticket,31,2022-08-20 14:00:39
1479,7,"[2, 10, 13, 17]",cash,21,2022-08-13 17:09:51
339,5,[19],cheque,7,2022-08-03 22:19:40
4128,5,"[2, 18, 17]",card,17,2022-09-04 23:54:36
996,4,"[11, 24]",cheque,17,2022-08-09 14:13:31
5973,1,[3],cash,4,2022-09-20 18:22:57
4712,4,"[13, 17]",card,6,2022-09-09 23:09:20
4135,2,"[4, 2, 13]",meal_ticket,14,2022-09-05 04:16:21
6282,5,"[3, 10]",card,11,2022-09-23 12:59:38
205,1,"[5, 7]",cash,25,2022-08-02 20:15:01
3976,1,[13],cash,3,2022-09-03 19:31:23
2044,7,"[20, 20, 1]",cheque,22,2022-08-18 13:51:02
6300,3,"[25, 10, 6]",cash,29,2022-09-23 14:44:11
3949,7,"[4, 21, 21, 11]",card,19,2022-09-03 15:58:55
5355,4,[14],cheque,7,2022-09-15 14:45:19
1422,1,[17],cash,3,2022-08-13 05:59:07
3958,2,"[1, 16]",card,12,2022-09-03 17:54:55
5774,7,"[3, 4, 13, 3]",cheque,14,2022-09-18 23:06:51
4410,5,[3],cash,4,2022-09-07 14:13:27
1386,4,"[10, 18, 3, 16]",meal_ticket,23,2022-08-12 20:21:55
174,6,"[10, 4, 4]",cheque,13,2022-08-02 15:27:58
1637,3,"[27, 7, 18, 18]",cash,37,2022-08-14 22:50:15
5282,4,"[7, 27, 16, 9]",cash,41,2022-09-14 20:38:39
6023,4,"[4, 2, 3, 13]",card,18,2022-09-21 04:42:42
4046,5,"[18, 27, 20, 26]",cheque,38,2022-09-04 12:55:46
4529,3,"[19, 20, 14, 15]",card,32,2022-09-08 14:27:46
419,1,"[13, 16, 3, 3]",cash,17,2022-08-04 18:43:30
5980,4,[2],meal_ticket,8,2022-09-20 19:57:46
5520,7,"[16, 3, 21, 24]",cheque,26,2022-09-16 21:39:35
2025,2,"[19, 16]",card,13,2022-08-18 11:21:56
6987,4,"[16, 20, 10]",meal_ticket,21,2022-09-29 11:16:52
6421,1,"[16, 14]",cash,13,2022-09-24 14:00:41
311,5,"[9, 19]",card,17,2022-08-03 19:13:42
5818,2,"[10, 16, 11]",card,19,2022-09-19 13:00:46
5764,4,"[20, 19]",cheque,15,2022-09-18 21:00:48
3925,4,"[25, 10, 5]",cheque,29,2022-09-03 12:21:03
5241,7,"[2, 26, 20, 20]",cash,36,2022-09-14 14:47:13
5096,3,"[9, 27, 16]",cheque,28,2022-09-13 11:37:20
5709,1,"[27, 20, 2, 13]",cash,31,2022-09-18 14:36:48
5207,4,"[3, 11, 18, 13]",cheque,19,2022-09-14 10:01:02
4797,4,[2],meal_ticket,8,2022-09-10 19:26:16
1013,5,[4],card,3,2022-08-09 18:19:37
2486,1,"[10, 17]",cash,10,2022-08-22 06:23:29
4198,4,"[17, 13, 20]",meal_ticket,14,2022-09-05 18:00:55
5723,6,"[4, 2, 10, 10]",meal_ticket,25,2022-09-18 16:42:48
6285,5,"[25, 4]",cash,13,2022-09-23 12:42:32
2168,6,"[17, 14]",meal_ticket,10,2022-08-19 14:08:41
6162,3,[5],meal_ticket,12,2022-09-22 12:19:54
5463,3,[20],cash,8,2022-09-16 13:27:35
5013,4,"[6, 2, 3]",meal_ticket,24,2022-09-12 16:28:34
4983,6,[16],card,6,2022-09-12 12:29:13
1106,7,"[11, 14, 8, 17]",meal_ticket,27,2022-08-10 14:35:07
4959,1,[17],cash,3,2022-09-12 02:41:49
417,2,"[14, 21, 1, 14]",card,25,2022-08-04 17:06:52
1542,1,[19],cash,7,2022-08-14 06:49:34
5097,1,"[18, 18]",cash,12,2022-09-13 11:58:42
1680,7,[16],cheque,6,2022-08-15 12:39:22
3437,6,"[11, 1, 20]",cash,20,2022-08-30 10:35:14
5691,6,"[19, 10, 22]",meal_ticket,28,2022-09-18 12:29:57
1218,4,"[21, 4, 27, 27]",cheque,32,2022-08-11 13:47:48
3245,3,"[28, 18, 3]",meal_ticket,24,2022-08-28 16:09:53
5364,2,[4],cash,3,2022-09-15 15:53:16
1017,6,"[4, 2, 17, 13]",card,17,2022-08-09 18:13:37
4569,5,"[10, 20, 15]",cash,25,2022-09-08 20:20:35
7146,4,"[5, 13, 4]",cheque,18,2022-09-30 18:01:47
2494,5,"[11, 16, 10, 2]",cheque,27,2022-08-22 10:58:17
47,2,"[29, 20, 8, 13]",meal_ticket,31,2022-08-01 14:12:48
2260,2,"[17, 20, 19]",card,18,2022-08-20 11:46:52
2541,1,"[21, 4]",cash,8,2022-08-22 17:44:59
6630,6,[1],cash,6,2022-09-26 11:27:39
4964,7,"[17, 21, 10, 1]",cash,21,2022-09-12 06:20:36
5017,6,"[18, 11, 1]",card,18,2022-09-12 17:39:32
5477,1,"[24, 29, 24]",cash,31,2022-09-16 14:27:07
6545,7,"[10, 18, 11]",meal_ticket,19,2022-09-25 15:41:44
1343,1,"[16, 18]",cash,12,2022-08-12 14:42:07
587,5,"[2, 14, 13]",meal_ticket,18,2022-08-05 23:00:20
2776,4,"[16, 20]",cash,14,2022-08-24 17:56:41
2266,6,"[19, 14]",cash,14,2022-08-20 11:07:27
6562,3,"[2, 11]",meal_ticket,14,2022-09-25 18:02:04
7069,5,"[1, 10]",card,13,2022-09-29 22:42:48
5225,1,"[20, 27]",cash,20,2022-09-14 12:23:30
2806,6,"[17, 20, 10]",meal_ticket,18,2022-08-24 21:44:38
3943,3,"[9, 14]",meal_ticket,17,2022-09-03 14:52:50
4978,3,"[13, 21, 9, 17]",meal_ticket,21,2022-09-12 11:17:11
1108,6,"[20, 13, 3]",cash,15,2022-08-10 14:30:45
6417,4,"[18, 20, 4]",meal_ticket,17,2022-09-24 14:34:42
4448,4,[4],card,3,2022-09-07 19:16:41
6214,1,"[13, 2, 17, 2]",cash,22,2022-09-22 19:47:58
2407,2,"[17, 5, 11]",cash,21,2022-08-21 14:08:30
382,5,"[19, 1, 18, 18]",cash,25,2022-08-04 12:49:54
1617,4,"[18, 28, 27]",cash,32,2022-08-14 20:05:18
1439,2,"[5, 6]",meal_ticket,24,2022-08-13 11:56:36
1488,6,"[14, 14, 13, 3]",meal_ticket,21,2022-08-13 18:34:31
385,3,[11],meal_ticket,6,2022-08-04 12:33:53
111,4,"[18, 2, 13, 13]",cheque,20,2022-08-01 23:03:39
5551,2,"[4, 3, 2]",meal_ticket,15,2022-09-17 04:56:37
6814,6,[21],card,5,2022-09-27 20:16:14
3178,7,"[19, 2]",card,15,2022-08-27 23:06:50
3236,4,[16],meal_ticket,6,2022-08-28 14:14:29
649,6,"[21, 8, 4, 2]",card,27,2022-08-06 16:39:23
3472,2,"[19, 18, 12, 20]",cheque,31,2022-08-30 14:31:58
3666,1,"[18, 11, 18, 10]",cash,25,2022-09-01 06:30:10
5998,6,"[28, 16]",cheque,20,2022-09-20 21:34:09
1541,6,"[2, 18, 4]",meal_ticket,17,2022-08-14 06:37:44
5937,4,"[17, 19, 28, 1]",meal_ticket,30,2022-09-20 13:07:25
402,2,"[13, 17, 20]",meal_ticket,14,2022-08-04 14:04:59
966,7,"[17, 16, 1, 15]",meal_ticket,25,2022-08-09 11:55:43
5389,4,"[13, 17]",meal_ticket,6,2022-09-15 19:42:53
2226,6,"[11, 17, 15]",meal_ticket,19,2022-08-19 22:18:51
14,3,[4],cheque,3,2022-08-01 09:09:10
4607,1,"[3, 2, 17, 4]",cash,18,2022-09-09 04:01:24
2213,5,"[12, 12]",card,20,2022-08-19 20:33:30
6394,4,"[28, 19, 2]",meal_ticket,29,2022-09-24 11:37:15
7144,5,[10],cash,7,2022-09-30 17:52:26
53,2,"[13, 12]",meal_ticket,13,2022-08-01 15:03:29
325,4,"[24, 20, 19]",cheque,26,2022-08-03 20:13:41
5232,5,"[2, 11, 3]",card,18,2022-09-14 13:25:59
198,2,"[20, 3]",meal_ticket,12,2022-08-02 19:15:18
6213,7,[17],cash,3,2022-09-22 19:16:35
6526,6,"[20, 14, 4, 1]",meal_ticket,24,2022-09-25 13:05:55
248,6,[14],cheque,7,2022-08-03 08:20:15
5752,2,"[17, 1, 11]",meal_ticket,15,2022-09-18 20:04:12
3774,1,[17],cash,3,2022-09-01 23:36:46
2733,2,"[27, 4, 28, 7]",cash,42,2022-08-24 11:08:52
903,7,"[2, 17, 29, 4]",cheque,23,2022-08-08 19:20:27
828,5,"[3, 2, 4, 3]",cash,19,2022-08-08 01:21:39
164,1,"[5, 20, 19]",cash,27,2022-08-02 14:30:48
880,5,"[1, 14, 13, 4]",card,19,2022-08-08 15:50:33
2590,3,[4],meal_ticket,3,2022-08-22 23:33:43
4936,4,"[26, 26, 22, 14]",card,45,2022-09-11 21:42:27
4828,7,"[14, 14, 20, 29]",meal_ticket,31,2022-09-10 22:51:59
4056,6,"[3, 18, 19, 9]",card,27,2022-09-04 14:56:22
2781,2,"[1, 14, 26]",card,25,2022-08-24 18:19:49
3142,1,"[17, 4, 2, 18]",cash,20,2022-08-27 19:00:46
1157,7,"[3, 10, 29, 17]",cheque,23,2022-08-10 21:09:17
114,3,"[4, 16]",card,9,2022-08-01 23:11:43
889,2,"[24, 13, 6, 4]",meal_ticket,29,2022-08-08 17:04:13
6755,6,"[19, 20]",meal_ticket,15,2022-09-27 12:50:30
1941,5,"[9, 1]",meal_ticket,16,2022-08-17 15:47:30
5755,6,"[16, 18]",meal_ticket,12,2022-09-18 20:33:10
2061,3,"[11, 26]",cash,18,2022-08-18 15:03:39
1734,3,"[20, 17, 3]",card,15,2022-08-15 19:58:51
4395,4,"[16, 3]",cash,10,2022-09-07 12:11:11
1186,2,[2],card,8,2022-08-11 05:32:09
5681,7,"[16, 21, 4, 2]",card,22,2022-09-18 11:27:32
7074,3,"[17, 13, 4, 18]",meal_ticket,15,2022-09-29 23:36:30
3874,2,[6],cheque,12,2022-09-02 21:19:07
6525,1,"[12, 19, 2]",cash,25,2022-09-25 13:08:12
2865,2,"[13, 28, 25, 28]",card,41,2022-08-25 12:15:42
3809,3,"[1, 23]",cash,16,2022-09-02 12:40:48
6043,5,"[13, 4]",cheque,6,2022-09-21 11:49:41
2856,3,"[19, 11, 13, 20]",meal_ticket,24,2022-08-25 11:14:24
543,3,[4],meal_ticket,3,2022-08-05 18:19:40
5043,5,[21],meal_ticket,5,2022-09-12 20:57:42
6516,4,"[20, 29]",cheque,17,2022-09-25 12:20:43
2359,3,"[4, 4, 4]",meal_ticket,9,2022-08-20 23:11:31
3667,6,"[3, 2, 13, 18]",cash,21,2022-09-01 07:19:05
2689,6,"[16, 2, 19]",cheque,21,2022-08-23 21:47:15
2606,5,"[11, 18, 3]",cash,16,2022-08-23 07:10:29
7072,4,"[3, 17, 24]",meal_ticket,18,2022-09-29 23:56:55
2400,1,"[17, 14]",cash,10,2022-08-21 13:14:03
6412,1,[4],cash,3,2022-09-24 13:07:09
5360,5,"[11, 19]",cheque,13,2022-09-15 14:13:10
2306,4,"[26, 10, 2, 4]",cheque,30,2022-08-20 17:17:08
4022,1,[21],cash,5,2022-09-04 07:52:13
4997,7,"[4, 19]",card,10,2022-09-12 13:47:29
2337,2,"[2, 17]",cheque,11,2022-08-20 21:16:22
5201,5,"[1, 11]",cash,12,2022-09-14 07:32:41
143,6,"[11, 28, 29, 24]",meal_ticket,40,2022-08-02 11:30:04
4227,1,[21],cash,5,2022-09-05 21:41:21
1459,4,"[8, 15, 13]",cash,24,2022-08-13 13:23:08
12,3,"[11, 11, 17, 18]",cheque,21,2022-08-01 08:15:49
2878,5,"[24, 16]",cheque,17,2022-08-25 14:23:01
2465,3,[8],meal_ticket,11,2022-08-21 22:06:30
6938,7,"[2, 13, 19, 20]",meal_ticket,26,2022-09-28 21:42:54
5852,5,[3],cheque,4,2022-09-19 18:53:57
963,4,"[3, 11, 17]",card,13,2022-08-09 11:58:15
1592,5,[13],meal_ticket,3,2022-08-14 16:30:51
2350,2,"[26, 9, 23]",card,32,2022-08-20 22:00:54
1779,1,"[2, 13, 14]",cash,18,2022-08-16 07:01:20
3968,7,[4],card,3,2022-09-03 19:19:58
2,4,"[3, 4, 13]",meal_ticket,10,2022-08-01 01:46:56
7023,3,[18],meal_ticket,6,2022-09-29 17:15:21
2996,1,"[23, 14]",cash,17,2022-08-26 14:06:11
317,4,"[17, 13, 20, 16]",meal_ticket,20,2022-08-03 19:00:50
2934,4,"[11, 28, 11]",meal_ticket,26,2022-08-25 22:11:07
3334,2,"[19, 2, 19]",meal_ticket,22,2022-08-29 12:05:09
4965,2,"[10, 4, 11, 15]",meal_ticket,26,2022-09-12 07:17:31
3711,6,"[5, 4, 10, 26]",card,34,2022-09-01 15:31:19
1826,4,"[18, 18]",meal_ticket,12,2022-08-16 15:31:51
3492,6,"[2, 4]",cash,11,2022-08-30 18:59:32
6942,6,"[16, 18]",meal_ticket,12,2022-09-28 21:54:12
6691,2,"[16, 16, 23, 20]",meal_ticket,30,2022-09-26 20:30:28
4806,4,"[14, 17]",cheque,10,2022-09-10 20:49:09
3240,7,"[1, 19, 8, 2]",meal_ticket,32,2022-08-28 15:35:11
5135,3,[20],cheque,8,2022-09-13 17:29:28
1578,7,"[27, 19, 3]",meal_ticket,23,2022-08-14 14:05:35
280,2,"[16, 17, 16, 3]",card,19,2022-08-03 14:06:49
4892,1,"[23, 4, 15]",cash,23,2022-09-11 15:24:42
2351,5,"[2, 29, 29, 11]",meal_ticket,32,2022-08-20 22:35:51
3019,2,[13],cheque,3,2022-08-26 18:49:14
1418,5,[13],cheque,3,2022-08-13 01:54:42
1517,1,[15],cash,10,2022-08-13 22:50:21
5540,1,"[19, 3]",cash,11,2022-09-16 23:35:08
4882,7,[14],card,7,2022-09-11 14:38:29
6754,6,"[14, 21]",cheque,12,2022-09-27 12:15:21
460,7,"[20, 26, 11, 3]",cash,30,2022-08-04 22:59:01
6418,3,"[1, 16, 17]",cash,15,2022-09-24 14:43:10
6375,1,"[3, 17]",cash,7,2022-09-24 02:45:53
267,2,"[6, 7, 24, 2]",meal_ticket,44,2022-08-03 12:22:19
627,5,"[2, 20, 3]",card,20,2022-08-06 13:58:54
99,5,"[8, 11]",card,17,2022-08-01 21:40:39
458,4,"[24, 19, 17]",cash,21,2022-08-04 22:16:55
